user_id,study_cd,status,joined_at,left_at
pyun@daum.net,101,JOINED,2024-11-28 16:52:26,
pyun@daum.net,120,LEFT,2024-10-29 16:52:26,2024-11-07 16:52:26
pyun@daum.net,70,LEFT,2024-11-08 16:52:26,2024-11-16 16:52:26
pyun@daum.net,35,LEFT,2024-11-03 16:52:26,2024-11-12 16:52:26
misug03@hanmail.net,56,JOINED,2024-12-07 16:52:26,
misug03@hanmail.net,117,LEFT,2024-11-05 16:52:26,2024-11-15 16:52:26
misug03@hanmail.net,112,LEFT,2024-11-09 16:52:26,2024-11-18 16:52:26
misug03@hanmail.net,80,LEFT,2024-10-27 16:52:26,2024-11-02 16:52:26
misug03@hanmail.net,124,LEFT,2024-11-08 16:52:26,2024-11-12 16:52:26
jinyeongsig@gmail.com,28,JOINED,2024-12-11 16:52:26,
jinyeongsig@gmail.com,94,LEFT,2024-11-12 16:52:26,2024-11-17 16:52:26
jinyeongsig@gmail.com,40,LEFT,2024-11-16 16:52:26,2024-11-17 16:52:26
jeongnam10@naver.com,1,JOINED,2024-12-09 16:52:26,
jeongnam10@naver.com,89,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
ogweon@kakao.com,163,JOINED,2024-12-25 16:52:26,
ogweon@kakao.com,126,LEFT,2024-11-01 16:52:26,2024-11-09 16:52:26
ogweon@kakao.com,77,LEFT,2024-11-25 16:52:26,2024-12-02 16:52:26
ogweon@kakao.com,75,LEFT,2024-11-06 16:52:26,2024-11-10 16:52:26
ogweon@kakao.com,2,LEFT,2024-11-08 16:52:26,2024-11-14 16:52:26
ogweon@kakao.com,49,LEFT,2024-11-12 16:52:26,2024-11-21 16:52:26
si@gmail.com,135,JOINED,2024-12-13 16:52:26,
si@gmail.com,42,LEFT,2024-11-03 16:52:26,2024-11-10 16:52:26
sumin61@naver.com,117,JOINED,2024-12-18 16:52:26,
sumin61@naver.com,21,LEFT,2024-11-12 16:52:26,2024-11-16 16:52:26
sumin61@naver.com,133,LEFT,2024-11-01 16:52:26,2024-11-11 16:52:26
icunja@kakao.com,87,JOINED,2024-12-16 16:52:26,
icunja@kakao.com,191,LEFT,2024-11-08 16:52:26,2024-11-13 16:52:26
icunja@kakao.com,106,LEFT,2024-11-19 16:52:26,2024-11-21 16:52:26
icunja@kakao.com,47,LEFT,2024-11-21 16:52:26,2024-11-26 16:52:26
icunja@kakao.com,29,LEFT,2024-11-05 16:52:26,2024-11-13 16:52:26
icunja@kakao.com,159,LEFT,2024-11-11 16:52:26,2024-11-16 16:52:26
jieungim@naver.com,187,JOINED,2024-12-10 16:52:26,
jieungim@naver.com,83,LEFT,2024-11-25 16:52:26,2024-11-28 16:52:26
yeongjinan@kakao.com,15,JOINED,2024-12-08 16:52:26,
iseunghyeon@hanmail.net,59,JOINED,2024-12-22 16:52:26,
iseunghyeon@hanmail.net,69,LEFT,2024-11-21 16:52:26,2024-11-29 16:52:26
iseunghyeon@hanmail.net,187,LEFT,2024-11-25 16:52:26,2024-11-29 16:52:26
dhan@naver.com,29,JOINED,2024-12-21 16:52:26,
eunju63@hanmail.net,150,JOINED,2024-12-19 16:52:26,
eunju63@hanmail.net,108,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
eunju63@hanmail.net,96,LEFT,2024-11-11 16:52:26,2024-11-12 16:52:26
doyun12@naver.com,102,JOINED,2024-12-23 16:52:26,
doyun12@naver.com,15,LEFT,2024-11-17 16:52:26,2024-11-24 16:52:26
usiu@hanmail.net,24,JOINED,2024-12-08 16:52:26,
usiu@hanmail.net,47,LEFT,2024-11-19 16:52:26,2024-11-24 16:52:26
usiu@hanmail.net,98,LEFT,2024-10-30 16:52:26,2024-10-31 16:52:26
usiu@hanmail.net,32,LEFT,2024-11-01 16:52:26,2024-11-05 16:52:26
iyeonggil@gmail.com,120,JOINED,2024-12-01 16:52:26,
iyeonggil@gmail.com,64,LEFT,2024-11-02 16:52:26,2024-11-03 16:52:26
iyeonggil@gmail.com,51,LEFT,2024-11-11 16:52:26,2024-11-13 16:52:26
iyeonggil@gmail.com,134,LEFT,2024-11-04 16:52:26,2024-11-08 16:52:26
pgu@hanmail.net,146,JOINED,2024-12-13 16:52:26,
pgu@hanmail.net,80,LEFT,2024-10-27 16:52:26,2024-11-02 16:52:26
pgu@hanmail.net,41,LEFT,2024-11-05 16:52:26,2024-11-06 16:52:26
pgu@hanmail.net,191,LEFT,2024-10-27 16:52:26,2024-11-05 16:52:26
pgu@hanmail.net,134,LEFT,2024-11-22 16:52:26,2024-11-27 16:52:26
pgu@hanmail.net,124,LEFT,2024-11-05 16:52:26,2024-11-10 16:52:26
aneunyeong@naver.com,66,JOINED,2024-12-14 16:52:26,
fo@hanmail.net,71,JOINED,2024-12-22 16:52:26,
fo@hanmail.net,163,LEFT,2024-11-12 16:52:26,2024-11-18 16:52:26
zmun@hanmail.net,5,JOINED,2024-12-20 16:52:26,
zmun@hanmail.net,150,LEFT,2024-11-22 16:52:26,2024-11-29 16:52:26
zmun@hanmail.net,63,LEFT,2024-11-25 16:52:26,2024-11-26 16:52:26
ancaeweon@daum.net,177,JOINED,2024-11-30 16:52:26,
ancaeweon@daum.net,122,LEFT,2024-11-03 16:52:26,2024-11-13 16:52:26
ancaeweon@daum.net,40,LEFT,2024-11-14 16:52:26,2024-11-16 16:52:26
ancaeweon@daum.net,64,LEFT,2024-11-20 16:52:26,2024-11-28 16:52:26
ancaeweon@daum.net,24,LEFT,2024-11-04 16:52:26,2024-11-14 16:52:26
ancaeweon@daum.net,87,LEFT,2024-10-27 16:52:26,2024-10-28 16:52:26
hyejingweon@gmail.com,19,JOINED,2024-12-14 16:52:26,
hyejingweon@gmail.com,40,LEFT,2024-11-03 16:52:26,2024-11-12 16:52:26
hyejingweon@gmail.com,28,LEFT,2024-11-21 16:52:26,2024-11-29 16:52:26
hyejingweon@gmail.com,60,LEFT,2024-11-15 16:52:26,2024-11-24 16:52:26
hyejingweon@gmail.com,166,LEFT,2024-11-01 16:52:26,2024-11-07 16:52:26
hyejingweon@gmail.com,113,LEFT,2024-11-02 16:52:26,2024-11-06 16:52:26
do@kakao.com,8,JOINED,2024-12-03 16:52:26,
do@kakao.com,92,LEFT,2024-11-02 16:52:26,2024-11-05 16:52:26
do@kakao.com,65,LEFT,2024-10-28 16:52:26,2024-10-29 16:52:26
do@kakao.com,125,LEFT,2024-11-03 16:52:26,2024-11-11 16:52:26
iseoyeong@hanmail.net,172,JOINED,2024-12-16 16:52:26,
iseoyeong@hanmail.net,179,LEFT,2024-11-10 16:52:26,2024-11-14 16:52:26
iseoyeong@hanmail.net,146,LEFT,2024-11-20 16:52:26,2024-11-29 16:52:26
iseoyeong@hanmail.net,90,LEFT,2024-11-15 16:52:26,2024-11-23 16:52:26
iseoyeong@hanmail.net,71,LEFT,2024-10-29 16:52:26,2024-11-08 16:52:26
jeongsig09@naver.com,169,JOINED,2024-12-20 16:52:26,
ngu@kakao.com,163,JOINED,2024-12-21 16:52:26,
ngu@kakao.com,76,LEFT,2024-10-30 16:52:26,2024-11-04 16:52:26
ngu@kakao.com,139,LEFT,2024-11-14 16:52:26,2024-11-22 16:52:26
ngu@kakao.com,1,LEFT,2024-11-01 16:52:26,2024-11-10 16:52:26
siubaeg@hanmail.net,119,JOINED,2024-12-02 16:52:26,
siubaeg@hanmail.net,5,LEFT,2024-11-06 16:52:26,2024-11-12 16:52:26
gimjihu@daum.net,187,JOINED,2024-12-18 16:52:26,
gimjihu@daum.net,185,LEFT,2024-11-23 16:52:26,2024-12-02 16:52:26
gimjihu@daum.net,100,LEFT,2024-11-19 16:52:26,2024-11-28 16:52:26
jeongnamryu@hanmail.net,152,JOINED,2024-12-01 16:52:26,
jeongnamryu@hanmail.net,40,LEFT,2024-11-06 16:52:26,2024-11-11 16:52:26
jeongnamryu@hanmail.net,83,LEFT,2024-11-12 16:52:26,2024-11-18 16:52:26
jeongnamryu@hanmail.net,29,LEFT,2024-11-22 16:52:26,2024-12-01 16:52:26
jeongnamryu@hanmail.net,169,LEFT,2024-11-23 16:52:26,2024-11-24 16:52:26
myeongjaim@naver.com,42,JOINED,2024-12-20 16:52:26,
ijiyeong@kakao.com,67,JOINED,2024-12-22 16:52:26,
ijiyeong@kakao.com,50,LEFT,2024-11-22 16:52:26,2024-11-23 16:52:26
ijiyeong@kakao.com,147,LEFT,2024-11-05 16:52:26,2024-11-12 16:52:26
ijiyeong@kakao.com,169,LEFT,2024-11-10 16:52:26,2024-11-19 16:52:26
jihugim@gmail.com,188,JOINED,2024-12-03 16:52:26,
jihugim@gmail.com,66,LEFT,2024-11-24 16:52:26,2024-11-30 16:52:26
jihugim@gmail.com,57,LEFT,2024-11-06 16:52:26,2024-11-08 16:52:26
jihugim@gmail.com,4,LEFT,2024-10-27 16:52:26,2024-10-31 16:52:26
jihugim@gmail.com,168,LEFT,2024-11-10 16:52:26,2024-11-12 16:52:26
yeongmi13@naver.com,144,JOINED,2024-11-30 16:52:26,
yeongmi13@naver.com,16,LEFT,2024-11-14 16:52:26,2024-11-23 16:52:26
yeongmi13@naver.com,191,LEFT,2024-10-28 16:52:26,2024-11-04 16:52:26
yeongmi13@naver.com,95,LEFT,2024-10-31 16:52:26,2024-11-01 16:52:26
yeongmi13@naver.com,158,LEFT,2024-11-17 16:52:26,2024-11-26 16:52:26
yeongmi13@naver.com,11,LEFT,2024-11-02 16:52:26,2024-11-04 16:52:26
gweonmigyeong@kakao.com,96,JOINED,2024-12-23 16:52:26,
gweonmigyeong@kakao.com,133,LEFT,2024-11-22 16:52:26,2024-11-24 16:52:26
ebag@naver.com,75,JOINED,2024-12-08 16:52:26,
ebag@naver.com,49,LEFT,2024-11-19 16:52:26,2024-11-28 16:52:26
ebag@naver.com,169,LEFT,2024-11-18 16:52:26,2024-11-28 16:52:26
ebag@naver.com,161,LEFT,2024-11-20 16:52:26,2024-11-29 16:52:26
kryu@daum.net,172,JOINED,2024-12-12 16:52:26,
kryu@daum.net,28,LEFT,2024-11-01 16:52:26,2024-11-11 16:52:26
kryu@daum.net,92,LEFT,2024-11-04 16:52:26,2024-11-12 16:52:26
kryu@daum.net,180,LEFT,2024-11-04 16:52:26,2024-11-11 16:52:26
kryu@daum.net,27,LEFT,2024-11-20 16:52:26,2024-11-23 16:52:26
kryu@daum.net,141,LEFT,2024-11-13 16:52:26,2024-11-22 16:52:26
qgim@hanmail.net,108,JOINED,2024-12-04 16:52:26,
qgim@hanmail.net,137,LEFT,2024-11-06 16:52:26,2024-11-14 16:52:26
ohan@naver.com,112,JOINED,2024-11-27 16:52:26,
ohan@naver.com,141,LEFT,2024-11-15 16:52:26,2024-11-21 16:52:26
ohan@naver.com,106,LEFT,2024-11-01 16:52:26,2024-11-08 16:52:26
jinho90@gmail.com,102,JOINED,2024-12-06 16:52:26,
jinho90@gmail.com,145,LEFT,2024-11-08 16:52:26,2024-11-12 16:52:26
anjeongsun@kakao.com,119,JOINED,2024-12-01 16:52:26,
anjeongsun@kakao.com,191,LEFT,2024-11-17 16:52:26,2024-11-23 16:52:26
anjeongsun@kakao.com,116,LEFT,2024-11-11 16:52:26,2024-11-18 16:52:26
anjeongsun@kakao.com,1,LEFT,2024-11-02 16:52:26,2024-11-03 16:52:26
anjeongsun@kakao.com,73,LEFT,2024-11-06 16:52:26,2024-11-07 16:52:26
cunjai@kakao.com,162,JOINED,2024-12-21 16:52:26,
cunjai@kakao.com,2,LEFT,2024-11-16 16:52:26,2024-11-20 16:52:26
cunjai@kakao.com,55,LEFT,2024-10-29 16:52:26,2024-11-04 16:52:26
yeongceolgim@hanmail.net,8,JOINED,2024-12-01 16:52:26,
yeongceolgim@hanmail.net,71,LEFT,2024-10-27 16:52:26,2024-11-05 16:52:26
yeongceolgim@hanmail.net,131,LEFT,2024-11-08 16:52:26,2024-11-18 16:52:26
yeongceolgim@hanmail.net,147,LEFT,2024-11-21 16:52:26,2024-11-23 16:52:26
yeongceolgim@hanmail.net,10,LEFT,2024-11-11 16:52:26,2024-11-17 16:52:26
yeongceolgim@hanmail.net,40,LEFT,2024-11-21 16:52:26,2024-11-26 16:52:26
hyeonju71@daum.net,115,JOINED,2024-11-27 16:52:26,
hyeonju71@daum.net,64,LEFT,2024-11-18 16:52:26,2024-11-23 16:52:26
hyeonju71@daum.net,77,LEFT,2024-11-23 16:52:26,2024-12-03 16:52:26
hyeonju71@daum.net,103,LEFT,2024-11-07 16:52:26,2024-11-11 16:52:26
hyeonju71@daum.net,188,LEFT,2024-11-23 16:52:26,2024-11-29 16:52:26
iogsun@daum.net,150,JOINED,2024-12-20 16:52:26,
iogsun@daum.net,177,LEFT,2024-11-03 16:52:26,2024-11-13 16:52:26
iogsun@daum.net,25,LEFT,2024-11-06 16:52:26,2024-11-11 16:52:26
iogsun@daum.net,10,LEFT,2024-11-02 16:52:26,2024-11-12 16:52:26
jihyecoe@gmail.com,122,JOINED,2024-12-23 16:52:26,
syun@naver.com,105,JOINED,2024-12-14 16:52:26,
syun@naver.com,107,LEFT,2024-10-27 16:52:26,2024-10-29 16:52:26
syun@naver.com,198,LEFT,2024-11-18 16:52:26,2024-11-28 16:52:26
syun@naver.com,3,LEFT,2024-11-05 16:52:26,2024-11-12 16:52:26
eunjeonghan@gmail.com,17,JOINED,2024-12-16 16:52:26,
eunjeonghan@gmail.com,11,LEFT,2024-11-15 16:52:26,2024-11-24 16:52:26
eunjeonghan@gmail.com,145,LEFT,2024-11-21 16:52:26,2024-11-27 16:52:26
eunjeonghan@gmail.com,129,LEFT,2024-11-03 16:52:26,2024-11-07 16:52:26
eunjeonghan@gmail.com,40,LEFT,2024-11-24 16:52:26,2024-12-01 16:52:26
gimmyeongsug@kakao.com,141,JOINED,2024-12-01 16:52:26,
gimmyeongsug@kakao.com,148,LEFT,2024-11-09 16:52:26,2024-11-11 16:52:26
gimmyeongsug@kakao.com,57,LEFT,2024-11-12 16:52:26,2024-11-17 16:52:26
gimmyeongsug@kakao.com,101,LEFT,2024-11-21 16:52:26,2024-11-24 16:52:26
gimmyeongsug@kakao.com,87,LEFT,2024-11-23 16:52:26,2024-12-01 16:52:26
yeongilgim@gmail.com,177,JOINED,2024-12-02 16:52:26,
fi@hanmail.net,171,JOINED,2024-12-13 16:52:26,
fi@hanmail.net,22,LEFT,2024-11-13 16:52:26,2024-11-22 16:52:26
fi@hanmail.net,112,LEFT,2024-11-01 16:52:26,2024-11-04 16:52:26
dbag@naver.com,43,JOINED,2024-12-10 16:52:26,
dbag@naver.com,51,LEFT,2024-11-10 16:52:26,2024-11-17 16:52:26
dbag@naver.com,167,LEFT,2024-11-07 16:52:26,2024-11-11 16:52:26
dbag@naver.com,144,LEFT,2024-11-06 16:52:26,2024-11-15 16:52:26
dbag@naver.com,64,LEFT,2024-11-18 16:52:26,2024-11-20 16:52:26
myeongsug66@naver.com,88,JOINED,2024-12-01 16:52:26,
myeongsug66@naver.com,83,LEFT,2024-11-04 16:52:26,2024-11-14 16:52:26
myeongsug66@naver.com,23,LEFT,2024-11-22 16:52:26,2024-11-29 16:52:26
myeongsug66@naver.com,109,LEFT,2024-11-14 16:52:26,2024-11-20 16:52:26
iseoyeon@hanmail.net,62,JOINED,2024-12-15 16:52:26,
iseoyeon@hanmail.net,153,LEFT,2024-11-05 16:52:26,2024-11-06 16:52:26
iseoyeon@hanmail.net,198,LEFT,2024-11-16 16:52:26,2024-11-19 16:52:26
pseo@kakao.com,111,JOINED,2024-12-06 16:52:26,
pseo@kakao.com,160,LEFT,2024-11-21 16:52:26,2024-11-29 16:52:26
pseo@kakao.com,12,LEFT,2024-10-27 16:52:26,2024-10-31 16:52:26
pseo@kakao.com,52,LEFT,2024-11-04 16:52:26,2024-11-10 16:52:26
seonyeonggwag@hanmail.net,48,JOINED,2024-12-01 16:52:26,
seonyeonggwag@hanmail.net,22,LEFT,2024-11-22 16:52:26,2024-11-23 16:52:26
seonyeonggwag@hanmail.net,63,LEFT,2024-11-06 16:52:26,2024-11-09 16:52:26
seonyeonggwag@hanmail.net,74,LEFT,2024-11-25 16:52:26,2024-12-01 16:52:26
seonyeonggwag@hanmail.net,178,LEFT,2024-10-31 16:52:26,2024-11-02 16:52:26
seonyeonggwag@hanmail.net,79,LEFT,2024-11-11 16:52:26,2024-11-19 16:52:26
bagseungmin@gmail.com,8,JOINED,2024-12-15 16:52:26,
bagseungmin@gmail.com,190,LEFT,2024-11-08 16:52:26,2024-11-12 16:52:26
yejin11@gmail.com,68,JOINED,2024-12-08 16:52:26,
yejin11@gmail.com,193,LEFT,2024-11-17 16:52:26,2024-11-26 16:52:26
yejin11@gmail.com,124,LEFT,2024-11-06 16:52:26,2024-11-09 16:52:26
yejin11@gmail.com,178,LEFT,2024-11-03 16:52:26,2024-11-04 16:52:26
yejin11@gmail.com,97,LEFT,2024-11-07 16:52:26,2024-11-16 16:52:26
geonu27@gmail.com,14,JOINED,2024-12-17 16:52:26,
geonu27@gmail.com,16,LEFT,2024-11-16 16:52:26,2024-11-20 16:52:26
yejin22@hanmail.net,190,JOINED,2024-12-17 16:52:26,
gyeongjajang@kakao.com,146,JOINED,2024-12-05 16:52:26,
gimmiyeong@gmail.com,23,JOINED,2024-12-13 16:52:26,
gimmiyeong@gmail.com,70,LEFT,2024-11-04 16:52:26,2024-11-10 16:52:26
gimmiyeong@gmail.com,28,LEFT,2024-11-25 16:52:26,2024-11-30 16:52:26
gimmiyeong@gmail.com,167,LEFT,2024-11-13 16:52:26,2024-11-17 16:52:26
gimmiyeong@gmail.com,98,LEFT,2024-11-09 16:52:26,2024-11-11 16:52:26
gimmiyeong@gmail.com,81,LEFT,2024-11-10 16:52:26,2024-11-20 16:52:26
vbag@hanmail.net,166,JOINED,2024-12-23 16:52:26,
vbag@hanmail.net,51,LEFT,2024-11-09 16:52:26,2024-11-17 16:52:26
eunji56@hanmail.net,175,JOINED,2024-11-26 16:52:26,
eunji56@hanmail.net,6,LEFT,2024-11-24 16:52:26,2024-11-28 16:52:26
eunji56@hanmail.net,136,LEFT,2024-11-16 16:52:26,2024-11-22 16:52:26
eunji56@hanmail.net,126,LEFT,2024-11-13 16:52:26,2024-11-16 16:52:26
eunji56@hanmail.net,5,LEFT,2024-11-14 16:52:26,2024-11-20 16:52:26
eunji56@hanmail.net,91,LEFT,2024-11-05 16:52:26,2024-11-10 16:52:26
munyejun@daum.net,77,JOINED,2024-12-09 16:52:26,
munyejun@daum.net,16,LEFT,2024-11-05 16:52:26,2024-11-10 16:52:26
munyejun@daum.net,100,LEFT,2024-10-28 16:52:26,2024-10-29 16:52:26
minhaeun@kakao.com,174,JOINED,2024-12-17 16:52:26,
minhaeun@kakao.com,39,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
jihun71@gmail.com,44,JOINED,2024-12-23 16:52:26,
jihun71@gmail.com,98,LEFT,2024-11-09 16:52:26,2024-11-19 16:52:26
jihun71@gmail.com,161,LEFT,2024-11-04 16:52:26,2024-11-08 16:52:26
jihun71@gmail.com,107,LEFT,2024-11-18 16:52:26,2024-11-28 16:52:26
jihun71@gmail.com,40,LEFT,2024-11-12 16:52:26,2024-11-17 16:52:26
jihun71@gmail.com,155,LEFT,2024-11-15 16:52:26,2024-11-23 16:52:26
gimeunjeong@daum.net,168,JOINED,2024-12-21 16:52:26,
gimeunjeong@daum.net,168,LEFT,2024-11-21 16:52:26,2024-12-01 16:52:26
jiweongwag@naver.com,169,JOINED,2024-12-04 16:52:26,
jiweongwag@naver.com,36,LEFT,2024-11-16 16:52:26,2024-11-25 16:52:26
jangjihye@hanmail.net,43,JOINED,2024-12-12 16:52:26,
jangjihye@hanmail.net,168,LEFT,2024-10-27 16:52:26,2024-11-06 16:52:26
caeweonhwang@hanmail.net,50,JOINED,2024-12-15 16:52:26,
yyun@naver.com,176,JOINED,2024-12-08 16:52:26,
yyun@naver.com,31,LEFT,2024-11-20 16:52:26,2024-11-26 16:52:26
yyun@naver.com,38,LEFT,2024-11-02 16:52:26,2024-11-03 16:52:26
yyun@naver.com,196,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
yyun@naver.com,106,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
yyun@naver.com,191,LEFT,2024-10-27 16:52:26,2024-11-01 16:52:26
jeonghyigu@hanmail.net,47,JOINED,2024-12-01 16:52:26,
jeonghyigu@hanmail.net,28,LEFT,2024-11-21 16:52:26,2024-11-24 16:52:26
eunjii@gmail.com,9,JOINED,2024-12-01 16:52:26,
eunjii@gmail.com,158,LEFT,2024-11-17 16:52:26,2024-11-27 16:52:26
eunjii@gmail.com,146,LEFT,2024-11-06 16:52:26,2024-11-10 16:52:26
eunjii@gmail.com,153,LEFT,2024-11-18 16:52:26,2024-11-22 16:52:26
eunjii@gmail.com,176,LEFT,2024-11-25 16:52:26,2024-12-01 16:52:26
coejeongnam@hanmail.net,27,JOINED,2024-12-03 16:52:26,
coejeongnam@hanmail.net,35,LEFT,2024-11-09 16:52:26,2024-11-19 16:52:26
coejeongnam@hanmail.net,121,LEFT,2024-11-03 16:52:26,2024-11-09 16:52:26
coejeongnam@hanmail.net,48,LEFT,2024-10-29 16:52:26,2024-11-05 16:52:26
myeongsughan@kakao.com,152,JOINED,2024-12-10 16:52:26,
myeongsughan@kakao.com,42,LEFT,2024-11-19 16:52:26,2024-11-23 16:52:26
yueungyeong@naver.com,11,JOINED,2024-12-12 16:52:26,
hyeonjicoe@hanmail.net,89,JOINED,2024-12-12 16:52:26,
hyeonjicoe@hanmail.net,191,LEFT,2024-11-04 16:52:26,2024-11-08 16:52:26
ugim@kakao.com,68,JOINED,2024-12-23 16:52:26,
ugim@kakao.com,113,LEFT,2024-10-29 16:52:26,2024-11-08 16:52:26
hyeonjun29@kakao.com,152,JOINED,2024-12-03 16:52:26,
hyeonjun29@kakao.com,118,LEFT,2024-10-28 16:52:26,2024-11-01 16:52:26
hyeonjun29@kakao.com,110,LEFT,2024-11-13 16:52:26,2024-11-14 16:52:26
ijimin@gmail.com,189,JOINED,2024-12-02 16:52:26,
ijimin@gmail.com,185,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
ijimin@gmail.com,157,LEFT,2024-11-02 16:52:26,2024-11-12 16:52:26
ijimin@gmail.com,153,LEFT,2024-11-08 16:52:26,2024-11-17 16:52:26
kjang@naver.com,12,JOINED,2024-12-09 16:52:26,
oju@naver.com,142,JOINED,2024-12-11 16:52:26,
yhwang@gmail.com,81,JOINED,2024-12-09 16:52:26,
yhwang@gmail.com,102,LEFT,2024-11-02 16:52:26,2024-11-03 16:52:26
yhwang@gmail.com,143,LEFT,2024-11-13 16:52:26,2024-11-22 16:52:26
yhwang@gmail.com,196,LEFT,2024-11-05 16:52:26,2024-11-06 16:52:26
yhwang@gmail.com,49,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
junyeongeom@daum.net,127,JOINED,2024-11-27 16:52:26,
junyeongeom@daum.net,199,LEFT,2024-10-30 16:52:26,2024-11-04 16:52:26
junyeongeom@daum.net,119,LEFT,2024-11-20 16:52:26,2024-11-27 16:52:26
bsong@gmail.com,95,JOINED,2024-12-06 16:52:26,
bagseoyun@kakao.com,162,JOINED,2024-11-27 16:52:26,
bagseoyun@kakao.com,119,LEFT,2024-10-30 16:52:26,2024-11-07 16:52:26
geonubag@naver.com,30,JOINED,2024-12-02 16:52:26,
geonubag@naver.com,29,LEFT,2024-11-20 16:52:26,2024-11-30 16:52:26
geonubag@naver.com,179,LEFT,2024-11-08 16:52:26,2024-11-11 16:52:26
geonubag@naver.com,101,LEFT,2024-11-12 16:52:26,2024-11-18 16:52:26
geonubag@naver.com,116,LEFT,2024-11-25 16:52:26,2024-11-28 16:52:26
fgim@naver.com,144,JOINED,2024-12-07 16:52:26,
fgim@naver.com,52,LEFT,2024-10-28 16:52:26,2024-11-05 16:52:26
fgim@naver.com,24,LEFT,2024-11-17 16:52:26,2024-11-23 16:52:26
fgim@naver.com,178,LEFT,2024-11-05 16:52:26,2024-11-08 16:52:26
fgim@naver.com,184,LEFT,2024-11-02 16:52:26,2024-11-04 16:52:26
fgim@naver.com,24,LEFT,2024-11-22 16:52:26,2024-11-30 16:52:26
yeongjajang@naver.com,115,JOINED,2024-12-23 16:52:26,
yeongjajang@naver.com,182,LEFT,2024-11-13 16:52:26,2024-11-22 16:52:26
yeongjajang@naver.com,157,LEFT,2024-11-20 16:52:26,2024-11-27 16:52:26
yeongjajang@naver.com,141,LEFT,2024-11-13 16:52:26,2024-11-14 16:52:26
yeongjajang@naver.com,197,LEFT,2024-11-20 16:52:26,2024-11-26 16:52:26
seoyeon89@hanmail.net,179,JOINED,2024-11-28 16:52:26,
seoyeon89@hanmail.net,39,LEFT,2024-11-20 16:52:26,2024-11-23 16:52:26
seoyeon89@hanmail.net,46,LEFT,2024-11-01 16:52:26,2024-11-02 16:52:26
seoyeon89@hanmail.net,108,LEFT,2024-11-16 16:52:26,2024-11-21 16:52:26
seoyeon89@hanmail.net,187,LEFT,2024-11-01 16:52:26,2024-11-09 16:52:26
seoyeon89@hanmail.net,74,LEFT,2024-11-05 16:52:26,2024-11-08 16:52:26
seojun18@gmail.com,40,JOINED,2024-11-27 16:52:26,
seojun18@gmail.com,52,LEFT,2024-11-25 16:52:26,2024-12-05 16:52:26
gimyejin@daum.net,85,JOINED,2024-12-25 16:52:26,
gimyejin@daum.net,128,LEFT,2024-10-29 16:52:26,2024-11-06 16:52:26
gimyejin@daum.net,140,LEFT,2024-10-31 16:52:26,2024-11-01 16:52:26
gimyejin@daum.net,156,LEFT,2024-10-28 16:52:26,2024-11-05 16:52:26
minji91@daum.net,79,JOINED,2024-12-19 16:52:26,
minji91@daum.net,169,LEFT,2024-11-10 16:52:26,2024-11-18 16:52:26
minji91@daum.net,105,LEFT,2024-11-11 16:52:26,2024-11-13 16:52:26
minji91@daum.net,154,LEFT,2024-11-06 16:52:26,2024-11-07 16:52:26
minji91@daum.net,63,LEFT,2024-10-28 16:52:26,2024-11-06 16:52:26
ibag@naver.com,92,JOINED,2024-12-06 16:52:26,
ibag@naver.com,143,LEFT,2024-10-30 16:52:26,2024-11-03 16:52:26
ibag@naver.com,13,LEFT,2024-11-20 16:52:26,2024-11-23 16:52:26
ibag@naver.com,15,LEFT,2024-11-05 16:52:26,2024-11-11 16:52:26
ibag@naver.com,10,LEFT,2024-11-21 16:52:26,2024-11-22 16:52:26
ibag@naver.com,171,LEFT,2024-11-07 16:52:26,2024-11-17 16:52:26
junseoseo@hanmail.net,97,JOINED,2024-12-15 16:52:26,
yeongsuni@naver.com,15,JOINED,2024-12-22 16:52:26,
yeongsuni@naver.com,46,LEFT,2024-11-20 16:52:26,2024-11-25 16:52:26
yeongsuni@naver.com,157,LEFT,2024-11-04 16:52:26,2024-11-14 16:52:26
yeongsuni@naver.com,147,LEFT,2024-10-31 16:52:26,2024-11-09 16:52:26
jaehogo@gmail.com,59,JOINED,2024-12-11 16:52:26,
jaehogo@gmail.com,149,LEFT,2024-11-14 16:52:26,2024-11-15 16:52:26
jaehogo@gmail.com,24,LEFT,2024-11-01 16:52:26,2024-11-06 16:52:26
jaehogo@gmail.com,83,LEFT,2024-11-14 16:52:26,2024-11-21 16:52:26
jaehogo@gmail.com,18,LEFT,2024-11-01 16:52:26,2024-11-08 16:52:26
jaehogo@gmail.com,141,LEFT,2024-11-23 16:52:26,2024-11-28 16:52:26
seohayun@hanmail.net,148,JOINED,2024-12-21 16:52:26,
asong@gmail.com,91,JOINED,2024-12-15 16:52:26,
asong@gmail.com,106,LEFT,2024-11-09 16:52:26,2024-11-13 16:52:26
asong@gmail.com,179,LEFT,2024-11-19 16:52:26,2024-11-29 16:52:26
asong@gmail.com,15,LEFT,2024-11-22 16:52:26,2024-12-02 16:52:26
